INTDATE,AIRLINE,FLIGHT,DESTINATION,DESTGEO,DESTMARK,GATE,BAREA,STRATA,PEAK,HOWLONG,METHOD,Q2PURP1,Q2PURP2,Q2PURP3,Q3GETTO1,Q3GETTO2,Q3GETTO3,Q3PARK,Q4BAGS,Q4STORE,Q4FOOD,Q4WIFI,Q5TIMESFLOWN,Q5FIRSTTIME,Q6LONGUSE,SAQ,Q8COM1,Q8COM2,Q8COM3,Q9BOARDING,Q9AIRTRAIN,Q9RENTAL,Q9FOOD,Q9RESTROOM,Q9ALL,Q9COM1,Q9COM2,Q9COM3,Q10SAFE,Q10COM1,Q10COM2,Q10COM3,Q11TSAPRE,Q12PRECHEKCRATE,Q12COM1,Q12COM2,Q12COM3,Q13COUNTY,Q13GETRATE,Q14FIND,Q14PASSTHRU,Q15PROBLEM,Q15COM1,Q15COM2,Q15COM3,Q16LIVE,HOME,Q18AGE,Q19GENDER,Q20INCOME,Q21FLY,Q22SJC,Q22OAK,LANG,WEIGHT,Q7ART,Q7FOOD,Q7STORE,Q7SIGN,Q7WALKWAYS,Q7SCREENS,Q7INFODOWN,Q7INFOUP,Q7WIFI,Q7ROADS,Q7PARK,Q7AIRTRAIN,Q7LTPARKING,Q7RENTAL,Q7ALL
9,19,11,38,1,2,8,0,1,1,210,1,6,-1,-1,2,-1,-1,-1,1,1,1,2,1,2,1,1,999,-1,-1,3,6,6,3,3,3,-1,-1,-1,3,6,-1,-1,2,0,-1,-1,-1,5,3,3,2,2,-1,-1,-1,3,10,4,2,4,2,2,2,1,-1,4,4,4,3,4,3,3,3,3,2,6,6,6,6,3
8,33,6503,30,1,1,77,5,3,2,118,1,1,-1,-1,3,-1,-1,-1,2,1,1,2,3,1,3,2,-1,-1,-1,4,6,3,3,3,3,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,0,0,0,0,-1,-1,-1,3,99,5,1,3,2,1,2,1,-1,3,3,3,3,4,3,3,3,2,3,3,3,3,3,3
9,19,11,38,1,2,8,0,1,1,105,1,3,-1,-1,4,-1,-1,-1,1,2,2,2,4,1,3,1,999,-1,-1,5,4,4,3,3,4,-1,-1,-1,5,6,5,-1,1,5,1,2,-1,6,5,5,5,2,-1,-1,-1,1,2,5,0,4,3,2,2,1,-1,5,3,3,4,3,3,6,6,6,3,6,4,6,6,3
8,33,6503,30,1,1,77,5,3,2,368,1,2,-1,-1,3,-1,-1,-1,1,2,2,1,3,1,4,2,12,32,-1,3,6,6,3,2,3,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,11,6,3,3,2,-1,-1,-1,3,10,6,1,4,2,0,1,1,-1,5,3,3,3,4,4,6,6,5,4,6,6,6,6,1
8,33,6503,30,1,1,77,5,3,2,83,1,1,-1,-1,3,-1,-1,-1,2,2,1,1,1,1,3,2,506,505,-1,4,4,5,5,4,4,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,6,4,6,2,-1,-1,-1,3,10,5,2,1,2,2,1,1,-1,5,4,3,3,4,3,6,6,4,3,6,4,6,4,4
9,19,11,38,1,2,8,0,1,1,225,1,2,-1,-1,9,-1,-1,-1,1,1,1,2,2,1,2,1,202,-1,-1,4,4,3,3,2,4,-1,-1,-1,4,12,-1,-1,2,0,-1,-1,-1,3,2,3,3,2,-1,-1,-1,3,10,3,1,2,3,2,2,1,-1,4,4,4,4,3,3,3,3,6,1,6,6,6,3,3
8,33,6503,30,1,1,77,5,3,2,48,1,1,-1,-1,3,-1,-1,-1,2,1,1,1,2,1,4,2,-1,-1,-1,5,5,5,5,5,5,-1,-1,-1,4,24,-1,-1,0,0,-1,-1,-1,11,4,3,4,1,3,-1,-1,3,10,4,1,3,2,0,1,1,-1,5,4,4,3,4,3,6,4,0,3,6,4,6,3,4
8,33,6503,30,1,1,77,5,3,2,98,1,1,-1,-1,3,-1,-1,-1,2,2,2,1,2,1,2,2,203,-1,-1,5,5,6,5,5,5,-1,-1,-1,5,-1,-1,-1,4,0,-1,-1,-1,11,3,6,6,1,17,-1,-1,0,99,0,0,0,0,0,0,1,-1,4,4,6,4,4,4,4,4,5,6,6,6,6,6,4
9,19,11,38,1,2,8,0,1,1,150,1,3,-1,-1,2,-1,-1,-1,2,1,1,1,1,1,3,1,202,-1,-1,5,6,6,3,3,3,-1,-1,-1,4,1,-1,-1,2,0,-1,-1,-1,6,4,4,4,2,-1,-1,-1,3,10,5,1,4,3,2,2,1,-1,5,5,5,4,4,3,6,6,1,2,6,6,6,6,3
8,33,6503,30,1,1,77,5,3,2,188,1,1,-1,-1,3,-1,-1,-1,2,2,1,2,3,1,2,2,401,-1,-1,5,6,6,4,5,4,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,11,4,5,6,2,-1,-1,-1,3,11,6,2,3,2,1,1,1,-1,4,4,3,3,4,3,6,6,3,6,6,6,6,6,3
9,19,11,38,1,2,8,0,1,1,135,1,2,-1,-1,2,-1,-1,-1,1,2,1,1,3,1,4,1,701,-1,-1,4,6,3,3,3,3,-1,-1,-1,5,6,-1,-1,1,5,1,2,-1,5,4,5,5,2,-1,-1,-1,1,1,5,1,4,1,2,1,1,-1,5,5,5,5,5,5,6,6,3,4,6,6,6,3,4
9,19,11,38,1,2,8,0,1,1,90,1,1,-1,-1,5,-1,-1,-1,2,1,1,1,2,1,2,1,999,-1,-1,4,6,6,3,3,3,101,-1,-1,3,6,-1,-1,1,5,2,-1,-1,5,4,4,4,2,-1,-1,-1,3,10,5,1,4,1,2,2,1,-1,3,3,3,4,4,4,6,6,2,4,6,6,6,6,3
9,19,11,38,1,2,8,0,1,1,90,1,3,-1,-1,8,-1,-1,-1,1,2,2,1,1,2,1,1,999,-1,-1,4,6,6,6,3,3,101,-1,-1,3,5,-1,-1,2,0,-1,-1,-1,6,4,4,3,2,-1,-1,-1,3,10,5,2,4,3,2,2,1,-1,3,6,6,3,4,4,6,6,3,3,6,6,6,6,3
8,33,6503,30,1,1,77,5,3,2,128,1,1,-1,-1,3,-1,-1,-1,0,1,0,0,4,1,4,2,-1,-1,-1,4,4,4,4,3,4,-1,-1,-1,5,3,-1,-1,4,0,-1,-1,-1,11,5,4,6,2,-1,-1,-1,3,10,6,1,0,1,2,2,1,-1,5,4,4,4,4,4,6,6,2,3,6,3,6,4,4
9,19,11,38,1,2,8,0,1,1,130,1,2,-1,-1,5,-1,-1,-1,1,2,1,1,3,1,2,1,501,-1,-1,5,5,5,3,4,5,1,-1,-1,5,1,-1,-1,1,5,1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,4,2,4,3,2,2,1,-1,3,2,2,3,4,4,4,4,2,4,6,5,6,6,4
9,19,11,38,1,2,8,0,1,1,90,1,2,-1,-1,6,-1,-1,-1,1,1,2,1,1,2,1,1,501,-1,-1,5,5,6,6,4,5,-1,-1,-1,4,5,-1,-1,2,0,-1,-1,-1,5,4,4,3,2,-1,-1,-1,3,10,2,2,2,3,2,2,1,-1,4,3,3,3,4,4,6,6,1,3,6,5,6,6,4
11,33,756,25,1,4,81,5,1,2,103,1,2,-1,-1,2,-1,-1,-1,1,2,1,1,3,1,4,1,305,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,1,-1,-1,2,0,-1,-1,-1,2,5,5,5,2,-1,-1,-1,1,5,2,2,1,2,1,1,1,-1,6,3,3,5,4,5,6,6,5,4,6,5,6,6,5
11,33,756,25,1,4,81,5,1,2,103,1,1,-1,-1,5,-1,-1,-1,2,2,1,2,5,1,4,1,6,-1,-1,4,6,6,4,3,3,-1,-1,-1,5,6,-1,-1,1,4,-1,-1,-1,5,4,5,5,1,7,-1,-1,1,1,6,1,4,1,1,1,1,-1,5,4,4,4,4,4,6,6,6,4,3,6,6,6,3
9,19,11,38,1,2,8,0,1,1,120,1,2,-1,-1,1,-1,-1,4,1,2,2,2,4,1,4,2,701,-1,-1,3,3,3,3,3,3,-1,-1,-1,4,12,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,2,2,1,3,2,2,1,-1,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
11,33,756,25,1,4,81,5,1,2,103,1,1,-1,-1,3,-1,-1,-1,2,2,2,2,3,1,2,2,-1,-1,-1,4,6,6,4,4,4,-1,-1,-1,5,6,-1,-1,1,4,-1,-1,-1,11,6,5,5,2,-1,-1,-1,3,16,4,1,4,1,2,2,1,-1,6,6,5,4,4,6,6,6,4,6,6,6,6,4,4
9,19,11,38,1,2,8,0,1,1,195,1,3,-1,-1,4,-1,-1,-1,0,0,0,0,1,2,1,2,999,-1,-1,5,6,6,6,4,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,5,4,4,2,-1,-1,-1,3,10,0,2,1,3,2,2,1,-1,3,3,3,3,3,3,3,3,3,6,6,6,6,6,3
11,33,756,25,1,4,81,5,1,2,163,1,1,-1,-1,1,-1,-1,4,2,2,1,2,6,1,4,2,208,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,7,4,4,4,2,-1,-1,-1,1,4,4,1,4,2,1,1,1,-1,4,4,3,4,5,4,4,4,2,3,2,3,6,3,4
9,19,11,38,1,2,8,0,1,1,210,1,2,-1,-1,6,-1,-1,-1,1,1,1,1,1,2,1,2,507,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,5,-1,-1,2,0,-1,-1,-1,5,4,3,3,2,-1,-1,-1,3,10,3,2,2,2,2,2,1,-1,3,2,3,4,3,4,2,1,4,4,4,3,5,4,1
11,33,756,25,1,4,81,5,1,2,73,1,1,-1,-1,5,-1,-1,-1,2,1,1,1,3,1,4,2,-1,-1,-1,5,5,4,5,5,5,-1,-1,-1,5,6,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,10,4,1,4,2,2,2,1,-1,5,4,4,5,5,5,6,6,4,5,4,5,6,3,5
9,19,11,38,1,2,8,0,1,1,105,1,2,-1,-1,4,-1,-1,-1,1,1,2,1,1,2,1,2,999,-1,-1,5,5,6,6,4,5,-1,-1,-1,4,5,-1,-1,2,0,-1,-1,-1,5,4,4,3,2,-1,-1,-1,3,10,2,2,2,3,2,2,1,-1,4,3,3,3,4,4,6,6,1,3,6,5,6,6,4
12,7,311,88,1,3,12,0,1,1,75,1,2,-1,-1,5,-1,-1,-1,2,2,1,2,3,1,4,1,607,-1,-1,5,6,6,5,4,5,-1,-1,-1,5,6,-1,-1,1,5,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,7,1,4,2,2,2,1,-1,5,4,6,4,5,4,6,6,6,4,3,5,4,6,4
9,19,11,38,1,2,8,0,1,1,115,1,2,-1,-1,1,-1,-1,0,1,2,1,1,1,1,3,2,999,-1,-1,5,6,6,4,3,4,-1,-1,-1,3,5,-1,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,2,1,1,3,2,2,1,-1,3,2,3,4,5,5,6,6,6,4,6,6,6,6,3
12,7,311,88,1,3,12,0,1,1,105,1,1,-1,-1,5,-1,-1,-1,1,2,1,1,2,1,2,2,-1,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,3,10,3,1,1,3,2,2,1,-1,3,3,4,4,5,5,4,4,5,6,6,6,6,6,4
9,19,11,38,1,2,8,0,1,1,75,1,3,-1,-1,4,-1,-1,-1,1,1,1,1,3,1,3,2,999,-1,-1,4,5,5,4,4,5,-1,-1,-1,5,5,-1,-1,2,4,2,-1,-1,5,5,5,5,1,-1,-1,-1,0,99,2,0,4,3,2,2,1,-1,3,3,3,3,3,3,6,6,6,6,6,6,6,6,3
12,7,311,88,1,3,12,0,1,1,180,1,3,-1,-1,9,-1,-1,-1,2,2,1,2,2,1,4,2,-1,-1,-1,4,4,4,4,4,5,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,3,4,5,5,2,-1,-1,-1,3,10,6,1,2,2,2,2,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12,7,311,88,1,3,12,0,1,1,165,1,2,-1,-1,3,-1,-1,-1,2,2,2,1,1,1,4,2,16,15,-1,3,0,0,0,3,3,-1,-1,-1,3,11,-1,-1,1,3,3,-1,-1,11,3,1,4,1,9,-1,-1,2,10,0,2,0,2,2,0,1,-1,3,3,3,3,3,3,3,3,0,0,0,0,0,0,0
9,19,11,38,1,2,8,0,1,1,225,1,2,-1,-1,4,-1,-1,-1,1,2,2,2,1,2,1,2,999,-1,-1,5,6,6,6,4,4,-1,-1,-1,4,25,-1,-1,2,0,-1,-1,-1,5,4,5,5,2,-1,-1,-1,3,10,3,2,1,2,2,2,1,-1,2,6,6,4,5,5,6,6,6,3,6,6,6,6,3
12,7,311,88,1,3,12,0,1,1,120,1,2,-1,-1,8,-1,-1,-1,1,1,2,2,3,1,4,2,318,-1,-1,5,6,6,6,5,5,-1,-1,-1,5,27,-1,-1,1,5,1,-1,-1,5,5,6,5,2,-1,-1,-1,2,10,7,2,2,2,2,2,1,-1,3,3,3,5,5,5,3,3,6,6,6,6,6,6,4
9,19,11,38,1,2,8,0,1,1,150,1,10,-1,-1,9,-1,-1,-1,1,1,1,1,1,1,2,2,999,-1,-1,4,4,4,4,4,4,1,-1,-1,5,96,-1,-1,1,5,1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,3,1,0,3,2,2,1,-1,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
12,7,311,88,1,3,12,0,1,1,90,1,1,-1,-1,6,-1,-1,-1,1,2,2,1,3,1,2,2,701,-1,-1,4,4,4,2,2,4,-1,-1,-1,4,-1,-1,-1,3,0,-1,-1,-1,9,4,4,4,2,-1,-1,-1,3,13,5,1,2,1,2,2,1,-1,0,3,2,0,4,4,6,6,3,0,0,5,0,0,4
9,19,11,38,1,2,8,0,1,1,75,1,2,-1,-1,2,-1,-1,-1,1,2,2,1,2,1,2,2,507,-1,-1,3,3,3,3,3,3,2,-1,-1,3,5,-1,-1,2,0,-1,-1,-1,5,3,3,3,1,34,-1,-1,1,1,3,1,4,3,2,2,1,-1,3,3,3,3,3,3,3,3,1,3,3,3,3,3,3
12,7,311,88,1,3,12,0,1,1,135,1,1,-1,-1,3,-1,-1,-1,0,0,1,0,1,1,2,2,-1,-1,-1,0,0,0,0,0,0,-1,-1,-1,3,16,-1,-1,0,0,-1,-1,-1,11,0,0,0,0,-1,-1,-1,2,91,2,1,2,2,2,0,1,-1,4,4,4,2,4,4,5,5,5,6,6,6,6,4,4
9,19,11,38,1,2,8,0,1,1,140,1,3,-1,-1,6,-1,-1,-1,2,1,1,1,1,2,1,2,-1,-1,-1,3,6,6,0,4,4,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,6,2,2,2,-1,-1,-1,1,1,1,1,0,3,3,3,1,-1,2,2,2,2,5,4,6,6,6,2,2,2,2,2,3
12,7,311,88,1,3,12,0,1,1,75,1,1,-1,-1,6,-1,-1,-1,2,2,1,1,3,1,4,2,992,-1,-1,5,5,5,0,4,4,-1,-1,-1,5,-1,-1,-1,1,4,4,7,-1,5,5,4,4,2,-1,-1,-1,3,10,5,1,4,2,1,1,1,-1,5,4,3,3,3,3,3,3,3,2,2,2,2,2,3
9,19,11,38,1,2,8,0,1,1,60,1,1,-1,-1,1,-1,-1,4,2,2,1,1,4,1,4,2,999,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,6,-1,-1,1,5,1,-1,-1,5,4,4,5,2,-1,-1,-1,3,10,5,1,4,1,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
12,7,311,88,1,3,12,0,1,1,137,1,5,-1,-1,6,-1,-1,-1,1,1,1,1,1,2,1,2,311,-1,-1,6,5,6,4,4,4,-1,-1,-1,3,-1,-1,-1,1,2,12,-1,-1,6,5,5,3,2,-1,-1,-1,3,99,2,2,1,3,2,2,1,-1,5,3,4,5,4,4,4,4,5,6,6,5,6,6,4
9,34,86,93,9,3,98,6,3,3,85,1,1,-1,-1,5,-1,-1,-1,2,2,1,2,6,1,2,1,34,202,-1,5,4,4,5,4,4,-1,-1,-1,5,6,-1,-1,1,3,1,-1,-1,0,5,5,5,2,-1,-1,-1,1,3,3,1,0,1,1,1,1,-1,4,4,4,4,4,4,6,6,5,6,6,6,4,6,4
9,34,86,93,9,3,98,6,3,3,310,1,1,-1,-1,3,-1,-1,-1,2,2,1,1,2,1,4,1,309,321,-1,4,6,6,4,4,4,2,-1,-1,5,1,-1,-1,1,5,2,-1,-1,11,4,3,4,2,-1,-1,-1,3,11,5,1,2,2,2,1,1,-1,4,4,4,3,4,4,6,6,5,6,6,6,6,6,4
12,7,311,88,1,3,12,0,1,1,120,1,3,-1,-1,2,-1,-1,-1,2,1,0,1,3,1,4,2,8,-1,-1,3,6,6,3,4,4,-1,-1,-1,4,11,-1,-1,1,5,16,2,-1,6,5,2,0,1,9,-1,-1,3,10,7,1,1,3,1,1,1,-1,5,3,3,3,4,3,3,3,3,3,3,3,3,3,4
9,34,86,93,9,3,98,6,3,3,130,1,3,-1,-1,2,-1,-1,-1,1,2,2,2,2,1,4,1,-1,-1,-1,5,6,6,6,4,5,-1,-1,-1,3,12,-1,-1,2,0,-1,-1,-1,15,4,5,5,2,-1,-1,-1,3,19,6,2,5,3,2,2,1,-1,4,5,5,5,5,5,6,6,6,6,6,6,6,6,5
9,34,86,93,9,3,98,6,3,3,130,1,1,-1,-1,4,-1,-1,-1,1,1,2,2,1,2,1,2,202,706,-1,4,6,6,6,4,4,-1,-1,-1,5,4,-1,-1,1,3,-1,-1,-1,0,2,4,4,2,-1,-1,-1,3,19,5,1,4,1,2,2,1,-1,2,2,2,3,3,2,2,2,6,1,6,6,6,6,3
9,34,86,93,9,3,98,6,3,3,730,1,3,-1,-1,3,-1,-1,-1,1,1,1,2,2,1,2,2,-1,-1,-1,5,0,0,0,0,0,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,11,5,5,5,1,24,-1,-1,3,19,7,2,1,2,2,2,1,-1,5,4,4,5,5,5,4,4,4,5,5,5,6,6,5
12,7,311,88,1,3,12,0,1,1,135,1,2,-1,-1,2,-1,-1,-1,2,0,1,1,2,1,4,2,999,-1,-1,5,6,6,5,5,5,-1,-1,-1,4,-1,-1,-1,1,5,1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,6,2,2,2,2,2,1,-1,3,3,3,4,3,4,6,6,4,3,6,6,6,6,4
9,34,86,93,9,3,98,6,3,3,70,1,1,-1,-1,1,-1,-1,3,2,2,2,1,4,1,4,2,505,205,21,5,6,6,3,2,3,-1,-1,-1,4,-1,-1,-1,2,6,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,90,0,1,0,0,1,2,1,-1,3,2,3,4,3,3,3,3,2,5,4,3,4,3,4
12,7,311,88,1,3,12,0,1,1,60,1,1,-1,-1,5,-1,-1,-1,2,2,2,1,3,1,3,2,993,-1,-1,4,6,6,6,3,4,-1,-1,-1,5,1,-1,-1,1,5,2,-1,-1,5,1,4,5,2,-1,-1,-1,1,1,3,2,2,2,0,1,1,-1,5,4,4,3,4,4,4,4,3,3,6,6,6,6,4
9,34,86,93,9,3,98,6,3,3,70,1,3,-1,-1,2,-1,-1,-1,1,1,2,1,4,1,4,2,202,704,-1,3,6,6,3,3,3,-1,-1,-1,4,-1,-1,-1,1,5,1,-1,-1,5,2,5,5,2,-1,-1,-1,1,6,2,2,0,2,1,2,1,-1,4,4,4,4,4,4,3,3,3,3,2,6,3,6,4
9,34,86,93,9,3,98,6,3,3,250,1,5,-1,-1,2,-1,-1,-1,1,2,2,2,2,1,1,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,-1,-1,-1,1,3,-1,-1,-1,5,1,4,4,2,-1,-1,-1,3,19,3,2,3,3,1,2,1,-1,6,6,6,6,6,4,4,4,6,4,6,0,6,6,4
12,7,311,88,1,3,12,0,1,1,60,1,1,-1,-1,9,-1,-1,-1,2,1,2,2,3,1,4,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,5,3,4,5,2,-1,-1,-1,3,10,5,1,4,1,1,2,1,-1,4,4,4,4,4,4,4,4,4,4,6,4,6,0,4
9,34,86,93,9,3,98,6,3,3,160,1,2,-1,-1,3,-1,-1,-1,2,1,1,1,2,1,1,2,202,-1,-1,6,6,6,6,6,6,-1,-1,-1,5,4,1,2,2,0,-1,-1,-1,11,5,5,5,2,-1,-1,-1,3,19,3,1,5,2,2,2,1,-1,5,5,4,5,5,5,3,3,5,6,6,5,6,6,5
12,7,311,88,1,3,12,0,1,1,75,1,1,-1,-1,1,-1,-1,2,1,2,2,2,4,1,4,2,-1,-1,-1,4,5,6,5,3,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,4,2,0,2,2,1,1,-1,4,4,4,3,3,3,3,3,4,4,4,5,6,3,4
12,7,311,88,1,3,12,0,1,1,75,1,1,-1,-1,4,-1,-1,-1,2,2,2,1,2,1,2,2,-1,-1,-1,4,5,5,3,4,4,-1,-1,-1,5,-1,-1,-1,1,5,-1,-1,-1,6,5,4,5,2,-1,-1,-1,1,2,3,1,2,1,0,0,1,-1,3,3,3,3,4,4,4,4,5,3,2,4,6,4,4
9,34,86,93,9,3,98,6,3,3,340,1,4,-1,-1,3,-1,-1,-1,1,1,1,1,2,1,1,2,102,104,-1,5,6,6,4,4,4,-1,-1,-1,3,30,-1,-1,1,5,2,-1,-1,11,6,5,5,2,-1,-1,-1,3,19,3,2,1,2,2,2,1,-1,4,3,4,4,4,4,3,0,5,6,6,6,6,6,4
12,7,311,88,1,3,12,0,1,1,75,1,1,-1,-1,2,-1,-1,-1,1,2,1,2,4,1,4,2,507,-1,-1,5,6,6,5,4,4,-1,-1,-1,5,-1,-1,-1,2,5,2,-1,-1,5,5,5,5,2,-1,-1,-1,1,1,4,2,4,1,2,1,1,-1,6,4,4,4,5,5,6,6,1,5,3,4,6,6,4
9,34,86,93,9,3,98,6,3,3,160,1,3,-1,-1,2,-1,-1,-1,1,2,2,1,1,2,1,2,-1,-1,-1,5,6,6,6,5,5,-1,-1,-1,4,-1,-1,-1,3,0,-1,-1,-1,7,5,5,5,2,-1,-1,-1,1,4,3,2,2,2,1,0,1,-1,5,6,4,5,5,5,5,5,5,5,5,6,6,6,5
12,7,311,88,1,3,12,0,1,1,75,1,1,-1,-1,5,-1,-1,-1,2,2,1,1,3,1,2,2,999,-1,-1,3,3,2,3,3,3,-1,-1,-1,5,5,-1,-1,2,0,-1,-1,-1,5,3,4,3,2,-1,-1,-1,1,1,3,2,4,2,2,1,1,-1,5,4,4,4,4,3,6,6,3,4,3,6,6,2,4
9,34,86,93,9,3,98,6,3,3,-1,1,3,-1,-1,2,-1,-1,-1,1,1,1,1,3,1,2,2,-1,-1,-1,4,5,4,4,3,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,7,3,5,5,2,-1,-1,-1,1,4,3,2,4,1,1,2,1,-1,3,3,3,3,5,4,4,4,4,4,4,4,4,4,4
12,7,311,88,1,3,12,0,1,1,120,1,2,-1,-1,1,-1,-1,2,1,0,0,0,3,1,4,2,-1,-1,-1,4,4,4,4,3,4,-1,-1,-1,4,16,-1,-1,2,0,-1,-1,-1,0,4,4,4,2,-1,-1,-1,3,10,2,1,2,1,2,1,1,-1,4,4,4,4,4,4,4,4,4,3,4,4,0,4,4
12,7,311,88,1,3,12,0,1,1,105,1,2,-1,-1,6,-1,-1,-1,1,2,2,2,1,2,1,2,-1,-1,-1,5,5,6,6,2,5,-1,-1,-1,4,-1,-1,-1,2,0,-1,-1,-1,5,4,4,4,1,-1,-1,-1,3,16,3,2,2,2,2,2,3,-1,5,6,6,4,5,3,4,4,6,5,6,5,6,6,4
12,7,311,88,1,3,12,0,1,1,105,1,2,-1,-1,6,-1,-1,-1,2,1,2,1,1,2,1,2,-1,-1,-1,4,4,0,6,4,3,-1,-1,-1,2,-1,-1,-1,3,0,-1,-1,-1,5,4,4,4,2,-1,-1,-1,3,16,3,1,0,1,2,3,3,-1,6,6,4,4,4,2,6,6,3,0,0,0,0,0,0
13,29,1279,50,1,4,31,1,1,1,70,1,3,-1,-1,7,-1,-1,-1,2,2,2,3,2,1,4,1,999,-1,-1,5,5,5,5,5,5,-1,-1,-1,5,21,6,-1,2,0,-1,-1,-1,3,4,5,5,1,6,-1,-1,3,10,3,1,1,2,2,2,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,29,1279,50,1,4,31,1,1,1,140,1,2,-1,-1,4,-1,-1,-1,1,2,2,2,2,1,2,1,202,5,-1,5,5,5,5,5,5,1,-1,-1,5,6,40,-1,2,0,-1,-1,-1,6,5,5,5,2,-1,-1,-1,1,2,4,2,4,2,1,1,1,-1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,29,1279,50,1,4,31,1,1,1,120,1,1,-1,-1,1,-1,-1,1,2,2,2,1,6,1,2,1,506,504,-1,4,6,6,6,3,3,1,-1,-1,5,6,-1,-1,1,4,1,-1,-1,5,4,5,5,2,-1,-1,-1,1,1,3,1,4,3,2,1,1,-1,6,6,6,5,5,5,6,6,3,3,3,6,6,6,3
13,29,1279,50,1,4,31,1,1,1,155,1,2,-1,-1,5,-1,-1,-1,1,2,1,2,1,2,1,1,210,-1,-1,3,6,6,3,3,3,-1,-1,-1,3,5,-1,-1,2,0,-1,-1,-1,5,5,4,4,1,6,-1,-1,3,11,2,2,1,2,2,2,1,-1,4,1,3,5,6,3,3,3,6,5,6,6,6,6,3
13,29,1279,50,1,4,31,1,1,1,-1,1,2,-1,-1,1,-1,-1,4,1,0,1,2,3,1,4,2,203,-1,-1,4,4,4,4,4,4,-1,-1,-1,4,5,-1,-1,3,0,-1,-1,-1,9,3,4,4,1,11,-1,-1,1,7,6,2,3,2,0,1,1,-1,4,3,3,3,4,4,3,3,3,4,4,3,3,4,4
13,29,1279,50,1,4,31,1,1,1,80,1,2,-1,-1,4,-1,-1,-1,1,1,1,0,2,1,2,2,-1,-1,-1,4,4,4,4,4,4,-1,-1,-1,5,-1,-1,-1,2,0,-1,-1,-1,5,2,3,4,1,6,-1,-1,1,1,3,2,2,2,2,2,1,-1,3,3,3,3,5,5,4,4,6,5,6,6,6,6,4
13,29,1279,50,1,4,31,1,1,1,110,1,1,-1,-1,4,-1,-1,-1,0,1,0,0,2,1,1,2,-1,-1,-1,5,6,6,6,4,5,-1,-1,-1,4,-1,-1,-1,0,0,-1,-1,-1,5,5,4,4,2,-1,-1,-1,3,99,3,2,2,2,2,2,1,-1,3,3,3,4,3,6,6,4,3,6,6,6,6,4,4
13,29,1279,50,1,4,31,1,1,1,140,1,3,-1,-1,2,-1,-1,-1,0,1,0,1,3,1,4,2,999,-1,-1,5,5,3,3,5,5,-1,-1,-1,5,4,2,-1,2,0,-1,-1,-1,0,3,5,5,1,6,-1,-1,3,10,5,2,4,3,3,3,1,-1,5,5,5,5,5,5,5,6,5,5,5,5,5,5,5
13,29,1279,50,1,4,31,1,1,1,95,1,1,3,-1,5,-1,-1,-1,1,2,1,1,6,1,4,2,505,-1,-1,5,6,6,5,5,5,-1,-1,-1,5,7,-1,-1,2,0,-1,-1,-1,6,5,5,2,2,-1,-1,-1,1,2,4,2,4,1,1,1,1,-1,4,4,3,5,5,5,5,5,5,5,4,6,6,6,5
