1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81
9,34,86,93,9,3,98,G,3,3,220,1,1,,,3,,,,0,0,0,0,1,1,1,2,,,,5,6,6,5,5,5,,,,5,,,,4,6,,,,11,6,5,6,2,,,,3,12,3,1,4,1,2,2,1,0.725279,5,5,5,5,5,5,5,5,5,6,6,6,6,6,5
9,34,86,93,9,3,98,G,3,3,130,1,2,,,9,,,,1,2,2,1,5,1,4,2,,,,5,4,5,5,4,0,,,,5,6,96,,1,5,1,,,9,5,5,5,2,,,,1,7,7,0,4,1,2,2,1,0.725279,5,4,5,5,4,4,6,6,4,4,0,4,6,5,4
16,32,565,85,5,1,4,A,1,3,90,1,2,,,4,,,,1,2,2,2,3,1,4,2,,,,5,5,6,6,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,1,1,5,1,0,2,2,1,1,0.669478,6,3,4,5,5,6,6,6,6,5,4,5,6,6,4
9,34,86,93,9,3,98,G,3,3,200,1,3,,,3,,,,2,2,2,2,1,2,3,2,999,,,4,6,6,4,5,5,,,,4,6,24,,2,0,,,,11,4,6,6,2,,,,3,10,7,2,0,2,2,2,1,0.725279,4,4,3,3,5,5,4,0,6,6,6,6,6,6,5
16,32,565,85,5,1,4,A,1,3,120,1,2,,,5,,,,2,1,2,2,5,1,3,2,,,,5,4,4,5,4,4,,,,5,4,,,2,0,,,,5,5,5,0,2,,,,1,90,3,2,0,2,1,1,1,0.669478,4,3,3,4,5,4,4,4,4,4,4,4,4,4,4
9,34,86,93,9,3,98,G,3,3,130,1,2,,,3,,,,1,2,1,1,2,1,2,2,,,,5,6,6,5,5,5,,,,5,,,,2,0,,,,11,4,5,5,2,,,,3,12,5,2,4,2,2,2,1,0.725279,4,4,4,4,4,4,4,0,5,4,4,6,6,6,4
16,32,565,85,5,1,4,A,1,3,150,1,1,,,5,,,,2,2,2,1,3,1,1,2,210,,,4,6,6,3,3,3,,,,4,1,,,2,0,,,,5,5,4,4,2,,,,3,12,3,2,4,2,1,2,1,0.669478,3,3,3,4,4,4,3,3,5,2,3,6,3,6,3
16,32,565,85,5,1,4,A,1,3,120,1,1,,,9,,,,1,2,2,1,3,1,3,2,705,209,211,5,4,5,5,4,4,,,,5,,,,3,0,,,,0,5,5,5,2,,,,3,14,4,1,2,1,2,2,1,0.669478,4,3,3,3,4,4,3,3,4,4,4,4,4,5,4
9,34,86,93,9,3,98,G,3,3,160,1,0,,,3,,,,2,2,1,2,1,2,1,2,,,,5,5,5,5,5,5,,,,5,4,,,0,0,,,,11,5,5,5,0,,,,3,19,4,2,2,2,2,2,1,0.725279,4,4,4,3,5,5,5,5,5,0,0,0,0,0,5
16,32,565,85,5,1,4,A,1,3,120,1,2,,,5,,,,1,2,2,1,1,2,1,2,705,,,5,5,5,5,5,5,,,,4,,,,2,0,,,,5,5,5,5,1,15,,,3,14,4,1,3,3,2,2,1,0.669478,3,2,3,4,4,4,4,4,5,5,4,6,6,6,4
16,32,565,85,5,1,4,A,1,3,120,1,2,,,2,,,,1,2,1,1,3,1,4,2,505,,,4,6,6,4,4,4,,,,5,27,,,2,0,,,,1,4,4,4,2,,,,1,3,6,1,4,2,0,1,1,0.669478,5,0,0,3,4,4,6,3,3,2,6,6,6,6,4
13,29,2614,4,2,4,31,B,1,2,90,1,1,,,9,,,,2,2,1,2,2,1,4,1,203,,,5,5,4,4,4,4,,,,5,6,,,2,0,,,,5,5,5,5,2,,,,3,12,5,2,2,2,2,2,1,0.85,4,4,4,5,5,5,4,4,6,5,6,5,6,5,5
16,32,565,85,5,1,4,A,1,3,135,1,2,,,1,,,1,2,1,1,1,3,1,4,2,34,,,4,4,4,3,3,3,,,,4,,,,0,0,,,,2,4,3,3,2,,,,1,3,4,1,4,1,0,1,1,0.669478,3,2,2,3,4,3,3,3,3,3,3,4,4,3,3
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,7,,,,1,2,2,2,1,1,4,1,,,,5,6,6,4,4,4,,,,3,16,,,2,0,,,,9,5,5,5,2,,,,2,10,6,2,2,2,2,2,1,0.85,4,5,5,5,5,5,6,6,6,3,3,6,4,6,4
16,32,565,85,5,1,4,A,1,3,120,1,3,,,2,,,,1,2,2,1,1,2,1,2,,,,0,6,6,6,5,5,,,,5,,,,1,4,,,,0,0,0,0,2,,,,2,10,3,2,1,2,2,2,1,0.669478,6,6,6,6,6,6,6,6,6,4,4,6,6,6,4
16,32,565,85,5,1,4,A,1,3,180,1,2,,,2,,,,1,0,1,1,2,1,0,2,,,,5,5,6,5,5,5,,,,5,,,,1,5,,,,3,5,5,5,2,,,,2,91,5,1,1,2,0,1,1,0.669478,5,4,5,5,5,5,6,5,5,5,5,5,6,6,5
13,29,2614,4,2,4,31,B,1,2,120,1,2,,,2,,,,1,2,2,1,2,1,4,1,5,,,3,6,6,6,5,3,,,,4,3,,,2,0,,,,10,5,5,5,2,,,,2,10,7,1,0,2,2,2,1,0.85,3,3,3,5,4,4,3,3,5,5,4,6,3,6,4
16,32,565,85,5,1,4,A,1,3,120,1,1,,,5,,,,1,0,1,1,2,1,1,2,,,,5,5,5,5,5,5,,,,5,,,,3,0,,,,5,0,5,5,2,,,,0,99,0,0,0,0,0,0,1,0.669478,4,2,3,5,5,5,5,5,3,6,6,6,6,6,4
16,32,565,85,5,1,4,A,1,3,75,1,5,,,5,,,,1,0,0,1,1,1,2,2,,,,5,5,5,5,4,5,,,,5,4,,,2,0,,,,6,5,5,5,2,,,,3,14,3,2,1,2,1,0,1,0.669478,6,6,6,5,5,5,3,6,5,4,6,5,6,5,4
13,29,2614,4,2,4,31,B,1,2,90,1,2,3,,5,,,,1,2,1,1,1,2,1,2,,,,4,4,4,4,4,4,,,,4,,,,2,0,,,,5,4,4,4,2,,,,3,11,6,2,2,2,1,2,1,0.85,5,4,4,4,4,4,4,4,4,4,4,0,0,0,4
16,32,565,85,5,1,4,A,1,3,105,1,1,,,5,,,,2,0,1,1,1,1,4,2,202,,,5,6,6,4,4,4,,,,5,,,,0,0,,,,7,5,4,5,2,,,,1,4,4,1,2,3,1,0,1,0.669478,5,4,6,5,5,5,5,5,5,4,4,6,4,6,5
13,29,2614,4,2,4,31,B,1,2,135,1,3,,,2,,,,1,0,0,1,2,1,2,2,17,,,5,5,6,4,5,4,,,,4,9,,,2,0,,,,9,4,4,4,2,,,,3,16,3,2,0,3,2,2,1,0.85,2,3,4,4,2,3,4,6,4,4,4,4,6,6,3
16,32,565,85,5,1,4,A,1,3,120,1,2,,,9,,,,1,1,1,1,2,1,3,2,,,,5,4,4,5,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,3,14,4,2,0,1,2,2,1,0.669478,3,3,3,3,3,3,3,3,3,4,3,4,6,3,3
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,2,,,,1,2,2,2,3,1,4,2,,,,5,6,4,4,4,5,,,,5,5,,,1,4,,,,1,4,5,5,2,,,,1,3,5,2,1,3,1,1,1,0.85,4,5,4,5,5,4,4,4,4,4,4,4,4,4,5
16,32,565,85,5,1,4,A,1,3,120,1,3,,,2,,,,1,1,1,1,2,1,2,2,,,,5,6,6,4,5,5,,,,4,,,,3,0,,,,6,5,5,5,2,,,,1,90,0,0,0,0,0,0,2,0.669478,5,4,4,5,5,5,3,3,5,5,4,6,6,6,5
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,9,,,,1,2,2,1,2,1,2,2,,,,5,5,5,5,5,5,,,,5,6,,,0,0,,,,5,5,5,5,2,,,,3,12,2,2,2,2,2,2,1,0.85,5,5,5,5,5,5,5,5,5,5,5,4,5,5,5
16,32,565,85,5,1,4,A,1,3,120,1,0,,,2,,,,1,0,0,0,1,0,0,2,,,,5,6,6,4,5,5,,,,5,,,,1,5,1,,,5,5,0,0,2,,,,3,14,6,2,0,0,0,0,2,0.669478,4,5,5,5,5,5,5,5,6,5,5,6,6,6,5
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,7,,,,1,2,1,2,1,1,4,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,5,5,5,5,2,,,,1,1,4,1,2,2,2,2,1,0.85,3,4,6,5,5,5,5,5,6,5,5,5,5,5,5
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,1,,,4,1,0,1,0,1,1,2,2,,,,5,5,5,5,5,5,,,,5,1,,,1,5,1,,,1,5,5,0,2,,,,1,3,7,1,1,2,0,1,1,0.85,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
13,29,2614,4,2,4,31,B,1,2,150,1,2,,,9,,,,1,2,2,1,1,2,1,2,,,,5,5,5,5,4,4,,,,3,,,,1,0,,,,5,3,2,4,2,,,,3,12,3,2,2,2,2,2,1,0.85,4,4,3,1,4,3,0,4,5,4,4,3,3,3,3
16,32,565,85,5,1,4,A,1,3,150,1,0,,,2,,,,1,0,1,1,1,0,1,2,,,,5,5,5,5,5,5,,,,4,,,,1,1,,,,0,5,4,5,2,,,,3,14,3,1,5,3,2,0,2,0.669478,3,0,5,5,5,5,5,5,5,5,5,5,5,5,5
13,29,2614,4,2,4,31,B,1,2,100,1,3,,,1,,,3,1,1,1,1,1,1,4,2,,,,4,6,6,4,4,4,,,,5,,,,1,4,,,,2,5,5,5,2,,,,1,5,6,2,2,2,2,1,1,0.85,4,4,4,4,4,4,6,6,3,4,4,6,4,6,4
13,29,2614,4,2,4,31,B,1,2,90,1,1,,,2,4,,,1,2,1,2,4,1,4,2,103,405,,4,6,4,4,4,4,,,,4,,,,0,5,8,,,5,3,3,3,2,,,,1,1,5,1,3,2,2,1,1,0.85,3,3,3,2,2,6,6,3,0,1,2,3,3,6,3
16,32,565,85,5,1,4,A,1,3,120,1,2,,,2,,,,1,2,2,2,1,2,3,1,325,,,5,6,6,6,4,5,,,,4,5,,,2,0,,,,5,5,5,5,2,,,,1,3,3,2,1,2,2,1,1,0.669478,4,6,6,4,5,4,6,6,6,4,6,6,6,6,5
16,32,565,85,5,1,4,A,1,3,100,1,3,,,5,,,,1,1,2,1,2,1,2,2,,,,4,6,6,6,3,3,,,,5,,,,1,4,,,,5,4,5,5,2,,,,1,1,2,2,0,2,2,2,1,0.669478,4,3,3,4,5,5,6,6,5,6,6,6,6,6,3
13,29,2614,4,2,4,31,B,1,2,90,1,2,,,7,,,,1,2,2,2,3,1,2,2,,,,5,6,6,4,4,4,,,,4,,,,2,6,,,,5,4,5,5,2,,,,1,1,3,2,1,2,2,2,1,0.85,3,3,3,4,4,4,3,3,3,3,6,6,6,6,4
16,32,565,85,5,1,4,A,1,3,120,1,2,,,2,,,,1,2,2,2,1,1,4,2,211,,,4,6,6,6,3,4,,,,4,1,,,2,0,,,,7,4,5,4,2,,,,1,4,5,0,1,1,1,2,1,0.669478,4,6,6,4,4,4,6,6,6,4,3,6,6,6,4
13,29,2614,4,2,4,31,B,1,2,90,1,2,,,7,,,,1,2,2,2,2,1,2,2,,,,4,6,6,4,4,4,,,,4,,,,2,6,,,,5,4,4,4,2,,,,1,1,3,1,1,2,2,2,1,0.85,3,3,3,4,4,3,3,3,4,4,3,3,3,6,4
16,32,565,85,5,1,4,A,1,3,180,1,6,,,2,,,,1,2,2,1,2,1,4,2,15,,,5,3,6,5,5,5,,,,5,24,,,2,0,,,,6,5,5,5,2,,,,1,2,5,1,1,1,2,2,1,0.669478,5,5,3,4,5,4,6,6,5,5,6,5,6,6,4
13,29,2614,4,2,4,31,B,1,2,30,1,3,,,5,,,,1,0,0,0,2,1,4,2,999,,,5,5,5,5,5,5,,,,4,,,,1,4,,,,6,5,4,4,2,,,,1,2,6,1,2,2,2,2,1,0.85,4,4,4,4,4,4,4,4,4,5,6,4,6,0,4
15,34,901,48,6,4,100,G,2,3,140,1,2,,,3,,,,2,2,1,2,1,1,4,1,505,,,4,6,6,3,4,4,,,,5,96,,,2,0,,,,11,5,4,6,2,,,,3,10,6,0,4,2,2,2,1,0.725279,4,3,6,4,3,3,6,6,6,3,6,6,6,6,3
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,7,,,,1,2,1,2,2,1,4,2,,,,5,6,6,4,5,5,,,,4,,,,3,2,14,,,6,5,4,3,2,,,,3,12,6,2,1,3,1,0,1,0.85,4,4,3,5,5,5,6,6,4,6,6,6,6,6,4
15,34,901,48,6,4,100,G,2,3,170,1,12,,,2,,,,1,2,1,1,1,2,1,1,302,,,5,6,6,4,5,5,,,,5,5,,,1,6,1,,,7,5,5,5,2,,,,3,18,5,1,2,2,1,2,1,0.725279,5,5,6,5,5,4,5,5,5,5,6,6,6,6,5
13,29,2614,4,2,4,31,B,1,2,90,1,2,,,8,,,,1,2,1,2,2,1,4,2,,,,4,6,6,4,3,4,,,,3,,,,2,0,,,,2,3,4,4,2,,,,1,5,5,1,3,2,1,1,1,0.85,3,4,3,4,3,3,6,6,6,4,6,6,6,6,3
13,29,2614,4,2,4,31,B,1,2,105,1,2,,,8,,,,1,0,1,1,2,1,4,2,,,,5,4,6,3,3,4,,,,3,8,,,2,0,,,,6,5,5,4,2,,,,1,5,5,2,0,2,1,1,1,0.85,6,3,3,4,3,4,6,6,4,3,6,3,6,6,3
15,34,901,48,6,4,100,G,2,3,190,1,2,,,4,,,,1,2,1,2,1,2,1,1,202,707,,5,6,6,5,4,4,,,,5,36,,,3,0,,,,5,5,4,4,1,15,,,3,15,7,1,5,2,2,2,1,0.725279,4,3,2,4,5,5,4,4,6,4,6,6,6,6,4
13,29,2614,4,2,4,31,B,1,2,90,1,3,,,5,,,,1,1,2,2,3,1,2,2,705,4,22,5,5,6,4,4,4,109,105,,5,,,,2,0,,,,2,4,5,2,2,,,,1,5,3,2,2,2,1,1,1,0.85,6,3,3,4,6,4,6,6,4,4,6,4,6,6,3
13,29,2614,4,2,4,31,B,1,2,150,1,3,,,4,,,,2,2,2,2,1,2,1,2,,,,6,6,6,6,6,6,,,,3,5,,,1,6,1,,,0,2,1,5,1,3,,,2,10,1,2,0,0,2,2,1,0.85,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
15,34,901,48,6,4,100,G,2,3,170,1,2,,,5,,,,1,0,1,1,1,2,1,2,505,,,4,6,6,4,4,4,,,,4,21,,,3,0,,,,5,5,4,4,2,,,,3,15,3,1,2,2,2,2,1,0.725279,1,4,4,4,4,4,3,3,4,6,6,6,6,6,4
15,34,901,48,6,4,100,G,2,3,210,1,5,,,6,,,,1,0,0,0,2,1,4,2,,,,4,4,6,4,4,4,,,,4,,,,2,0,,,,1,0,0,0,2,,,,1,3,6,1,4,2,2,2,1,0.725279,3,3,3,3,3,3,6,6,3,0,0,0,0,0,3
15,34,901,48,6,4,100,G,2,3,170,1,3,,,2,,,,1,2,2,2,1,1,2,2,999,,,5,5,5,5,5,5,,,,5,,,,0,0,,,,0,5,5,5,2,,,,3,99,6,1,1,2,0,0,1,0.725279,5,5,5,5,5,5,5,5,5,0,5,5,5,5,5
15,34,901,48,6,4,100,G,2,3,170,1,1,,,5,,,,2,1,1,1,6,1,4,2,,,,4,4,4,4,4,4,,,,0,,,,2,0,,,,1,4,4,1,1,5,,,1,90,4,1,4,1,1,1,1,0.725279,4,4,4,4,4,5,4,4,2,4,4,4,4,4,0
15,34,901,48,6,4,100,G,2,3,140,1,2,,,2,,,,2,2,1,1,1,1,3,2,,,,4,4,4,4,4,4,,,,4,,,,2,0,,,,2,5,5,5,2,,,,1,5,2,2,1,2,2,2,1,0.725279,4,4,3,4,4,4,4,4,4,5,5,4,6,6,4
15,34,901,48,6,4,100,G,2,3,230,1,2,,,4,,,,1,1,1,2,1,1,4,2,707,,,3,4,6,4,4,4,,,,5,,,,2,0,,,,5,4,4,4,2,,,,3,15,7,1,2,2,2,2,1,0.725279,4,4,3,3,3,3,3,3,6,4,6,4,6,6,4
15,34,901,48,6,4,100,G,2,3,380,1,1,,,9,,,,1,2,1,1,3,1,1,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,7,5,5,4,1,6,,,3,15,4,1,0,2,2,2,1,0.725279,3,3,3,4,4,4,3,3,4,4,6,5,6,4,4
15,34,901,48,6,4,100,G,2,3,230,1,1,,,6,,,,1,1,2,1,3,1,2,2,702,,,5,6,6,3,3,3,,,,5,,,,2,0,,,,5,5,4,4,1,8,,,3,15,5,1,1,2,2,2,1,0.725279,4,4,4,4,3,3,6,6,3,6,6,6,6,6,4
15,34,901,48,6,4,100,G,2,3,145,1,3,,,2,,,,2,1,2,2,1,1,2,2,701,,,5,5,6,5,4,5,,,,5,1,,,1,5,1,,,5,5,5,5,1,1,,,3,15,3,1,2,2,2,2,1,0.725279,4,5,4,5,4,4,6,4,6,4,6,5,6,6,5
15,34,857,90,8,4,97,G,2,3,100,1,3,,,3,,,,2,1,2,1,2,1,2,1,15,,,5,6,6,5,5,5,1,,,5,6,7,,4,0,,,,11,5,4,6,2,,,,3,11,2,2,1,3,2,2,1,0.725279,5,6,5,5,4,5,6,6,6,6,6,6,6,6,5
15,34,857,90,8,4,97,G,2,3,N,1,1,,,1,,,1,1,1,0,2,3,1,3,2,,,,5,5,5,5,5,5,,,,5,,,,2,0,,,,5,4,5,5,2,,,,3,99,4,1,0,2,2,2,3,0.725279,5,4,4,4,4,4,3,3,4,5,4,5,6,5,4
15,34,857,90,8,4,97,G,2,3,325,1,3,,,1,,,3,1,0,0,0,1,1,2,2,,,,5,4,4,4,4,4,,,,3,,,,2,6,,,,6,4,5,3,2,,,,1,90,3,1,3,2,1,0,3,0.725279,5,3,3,4,3,3,5,5,5,4,4,4,4,4,4
15,34,857,90,8,4,97,G,2,3,N,1,1,,,4,,,,1,2,1,2,4,1,2,2,202,,,5,5,5,5,5,5,,,,5,,,,1,3,,,,5,3,4,3,2,,,,3,16,3,0,4,1,2,2,3,0.725279,2,3,3,3,3,3,3,3,3,4,4,4,4,4,4
15,36,1930,50,1,4,52,D,1,1,75,1,1,,,4,,,,2,2,1,2,4,1,4,1,999,,,5,5,5,5,5,5,1,,,3,26,,,2,0,,,,5,4,5,5,2,,,,3,10,4,1,0,1,1,1,1,0.952,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
15,36,1930,50,1,4,52,D,1,1,120,1,3,,,2,,,,2,2,2,1,2,1,2,1,504,,,4,6,6,4,4,4,,,,3,5,,,2,0,,,,6,4,4,4,2,,,,1,1,3,2,3,2,2,1,1,0.952,5,5,3,4,4,4,6,6,2,4,6,6,6,6,4
15,36,1930,50,1,4,52,D,1,1,70,1,3,,,2,,,,2,2,2,2,3,1,4,1,,,,4,6,6,4,4,4,,,,5,2,,,1,3,2,,,6,5,4,4,2,,,,1,2,6,1,3,2,2,2,1,0.952,3,5,6,4,4,3,6,6,6,5,4,6,4,6,4
15,36,1930,50,1,4,52,D,1,1,120,1,2,,,1,,,1,1,1,1,1,4,1,4,2,,,,5,6,0,4,4,4,,,,5,,,,2,0,,,,4,4,5,2,1,4,,,1,9,4,2,2,2,2,1,1,0.952,5,5,5,4,5,5,5,5,5,3,4,6,6,6,4
15,36,1930,50,1,4,52,D,1,1,150,1,2,,,1,,,1,1,1,1,1,6,1,4,2,616,,,5,5,5,5,5,5,,,,5,2,,,2,5,,,,4,5,5,4,2,,,,1,9,4,2,1,0,1,1,1,0.952,5,5,5,5,5,4,4,4,5,5,5,5,1,2,4
15,36,1930,50,1,4,52,D,1,1,60,1,1,,,5,,,,2,1,2,1,4,1,2,2,,,,4,4,6,4,4,4,,,,4,,,,2,4,,,,5,4,4,4,2,,,,1,1,5,2,0,0,2,2,1,0.952,4,4,3,3,3,4,3,3,4,3,6,3,6,6,4
15,36,1930,50,1,4,52,D,1,1,150,1,2,,,13,,,,2,1,1,2,1,1,4,2,,,,5,4,6,5,5,5,,,,4,,,,2,0,,,,9,5,5,5,2,,,,1,7,3,2,1,2,0,1,1,0.952,4,5,5,5,4,4,4,4,6,3,4,4,4,6,5
15,36,1930,50,1,4,52,D,1,1,70,1,1,,,1,,,1,2,1,2,2,3,1,4,2,,,,3,6,3,3,3,3,,,,3,,,,2,0,,,,1,3,4,3,2,,,,1,3,4,1,4,2,1,1,1,0.952,4,4,4,3,4,4,6,6,3,3,3,6,3,3,4
15,36,1930,50,1,4,52,D,1,1,330,1,6,,,1,,,3,1,0,0,0,1,1,2,2,,,,4,6,6,3,5,4,,,,5,,,,2,0,,,,18,5,5,5,2,,,,2,10,3,1,1,2,0,2,1,0.952,4,3,3,4,4,4,6,6,6,4,4,6,5,6,4
15,36,1930,50,1,4,52,D,1,1,90,1,3,,,1,,,3,2,2,2,1,2,1,4,2,102,112,,5,5,5,5,5,5,,,,5,1,,,2,0,,,,7,0,4,4,0,,,,1,4,3,2,1,2,1,1,1,0.952,3,4,4,4,4,4,6,6,5,4,4,4,5,3,4
15,36,1930,50,1,4,52,D,1,1,120,1,3,,,0,,,,1,0,0,0,3,1,4,2,103,,,4,4,4,4,4,4,,,,4,2,,,2,0,,,,5,4,4,4,2,,,,1,1,3,2,1,2,2,2,1,0.952,4,4,4,4,4,4,4,4,4,6,6,6,6,6,4
15,36,1930,50,1,4,52,D,1,1,70,1,6,,,2,,,,0,1,0,1,3,1,4,2,,,,0,0,0,0,0,0,,,,0,,,,0,0,,,,6,4,3,2,0,,,,0,99,0,0,0,0,0,0,1,0.952,5,3,3,3,3,4,3,3,3,2,2,3,2,4,3
15,36,1930,50,1,4,52,D,1,1,120,1,2,,,2,,,,1,0,1,0,1,2,1,2,,,,5,6,6,5,5,5,,,,3,,,,1,6,,,,1,3,1,5,1,3,,,1,3,6,2,2,2,2,0,1,0.952,5,5,5,2,4,0,1,0,0,1,6,6,6,6,3
15,36,1930,50,1,4,52,D,1,1,N,1,2,3,,2,,,,1,1,2,2,2,1,2,2,,,,5,6,6,6,6,6,,,,5,,,,3,6,,,,5,4,5,5,1,5,,,1,7,2,2,2,2,2,2,1,0.952,6,6,5,3,5,6,6,6,6,5,6,6,6,6,5
15,36,1930,50,1,4,52,D,1,1,60,1,1,,,4,,,,0,1,0,0,4,1,2,2,,,,5,4,4,5,4,4,,,,5,21,,,2,0,,,,6,3,5,4,2,,,,1,2,3,2,4,2,1,0,1,0.952,5,4,4,4,5,5,6,6,4,4,2,4,2,3,4
14,7,387,74,1,2,10,A,2,2,115,1,1,,,6,,,,2,2,2,1,3,1,1,1,607,108,,5,5,6,5,3,4,,,,5,4,,,2,0,,,,5,5,3,4,1,36,,,3,10,3,1,2,2,2,2,1,0.40402,4,5,4,5,4,3,6,6,5,6,6,5,6,6,4
14,7,387,74,1,2,10,A,2,2,190,1,2,,,9,,,,1,1,1,2,1,1,4,1,311,,,5,5,5,5,5,5,,,,2,1,,,2,0,,,,5,5,5,5,2,,,,3,10,7,1,4,1,2,2,1,0.40402,4,4,3,3,4,4,4,4,6,5,5,5,6,5,4
14,7,387,74,1,2,10,A,2,2,430,1,2,,,4,,,,1,1,1,2,1,2,1,1,23,,,4,6,6,3,2,3,101,,,5,5,,,1,5,1,,,5,2,4,4,1,16,,,3,13,7,2,2,2,2,2,1,0.40402,6,3,3,4,5,4,6,4,6,6,6,6,6,6,4
14,7,387,74,1,2,10,A,2,2,100,1,1,,,9,,,,2,1,2,1,3,1,1,2,,,,4,3,3,4,3,3,,,,0,,,,2,0,,,,0,0,4,4,2,,,,0,99,0,0,0,0,0,0,1,0.40402,6,3,6,4,4,4,6,6,6,3,6,6,6,2,3
14,7,387,74,1,2,10,A,2,2,85,1,1,,,1,,,3,2,1,2,1,3,1,4,2,,,,5,6,6,3,3,3,,,,5,,,,1,5,,,,7,3,5,5,1,25,,,1,4,6,1,2,2,1,1,1,0.40402,4,3,3,4,5,5,6,0,5,5,5,6,4,6,4
14,7,387,74,1,2,10,A,2,2,100,1,3,,,13,,,,2,2,1,2,3,1,4,2,,,,5,6,6,5,5,5,,,,5,4,3,6,1,5,,,,3,5,4,5,2,,,,1,6,7,2,4,2,2,2,1,0.40402,4,5,4,4,5,5,6,6,6,0,0,0,0,0,5
14,7,387,74,1,2,10,A,2,2,280,1,3,,,3,,,,1,1,2,2,3,1,2,2,34,,,3,6,6,4,1,2,,,,4,,,,2,0,,,,11,4,4,3,2,,,,3,10,3,1,1,2,2,2,1,0.40402,3,3,3,3,4,4,2,2,4,6,6,6,6,6,3
14,7,387,74,1,2,10,A,2,2,100,1,1,,,5,,,,2,1,1,1,3,1,4,2,802,202,,3,6,6,4,2,3,,,,5,4,3,,1,5,2,,,5,3,4,3,1,21,,,3,10,3,1,3,2,2,2,1,0.40402,5,3,4,5,5,4,6,6,4,6,6,6,6,6,3
14,7,387,74,1,2,10,A,2,2,100,1,1,,,6,,,,2,1,1,2,4,1,4,2,,,,5,5,6,4,5,5,,,,4,6,2,,2,0,,,,5,5,5,5,2,,,,2,10,4,2,2,2,0,1,1,0.40402,4,3,3,4,3,3,4,4,2,4,2,5,4,6,4
14,21,188,46,1,4,11,A,3,2,175,1,2,,,6,,,,1,2,2,1,2,1,1,1,213,204,,5,6,6,6,2,3,,,,5,6,,,2,0,,,,5,4,5,4,2,,,,3,14,3,1,2,2,2,2,1,0.283644,4,6,3,5,5,6,6,6,4,6,6,6,6,6,4
14,21,188,46,1,4,11,A,3,2,185,1,2,,,1,,,1,2,2,2,1,1,1,4,1,102,,,3,6,6,6,4,4,,,,2,,,,1,3,7,,,7,4,4,3,2,,,,2,10,5,1,2,2,1,2,1,0.283644,5,6,4,2,5,5,3,3,0,4,5,6,6,6,3
14,21,188,46,1,4,11,A,3,2,125,1,2,,,2,,,,1,2,2,2,1,1,3,2,,,,5,5,5,5,5,5,,,,5,,,,3,0,,,,1,5,3,5,2,,,,1,3,3,1,2,2,2,2,1,0.283644,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
14,21,188,46,1,4,11,A,3,2,145,1,3,,,9,,,,1,0,1,1,6,1,2,2,202,,,4,5,3,3,4,4,,,,5,96,,,1,5,1,,,6,3,5,5,2,,,,3,12,5,2,4,1,2,2,1,0.283644,3,3,3,3,4,4,3,3,4,3,3,4,6,4,4
14,21,188,46,1,4,11,A,3,2,85,1,2,,,1,,,2,2,2,1,2,5,1,4,2,,,,3,4,6,3,2,3,,,,5,,,,1,5,,,,5,4,5,4,2,,,,1,1,5,1,4,2,2,1,1,0.283644,5,4,3,3,3,4,6,6,3,4,3,3,6,6,3
14,21,188,46,1,4,11,A,3,2,75,1,2,,,2,,,,2,2,2,2,1,1,4,2,507,,,5,5,5,5,5,5,,,,5,,,,1,5,1,,,6,5,5,5,2,,,,1,2,5,2,2,2,1,1,1,0.283644,5,5,5,5,5,5,5,5,1,5,5,5,5,5,5
14,21,188,46,1,4,11,A,3,2,205,1,2,,,3,,,,2,1,2,1,1,1,4,2,,,,5,6,6,6,4,4,,,,5,,,,3,0,,,,11,5,4,3,2,,,,3,15,5,2,5,2,2,2,1,0.283644,3,3,3,4,5,4,5,5,5,6,6,6,6,6,4
14,21,188,46,1,4,11,A,3,2,N,1,2,,,4,,,,1,0,0,0,2,1,2,2,104,,,5,5,4,4,4,4,,,,5,,,,1,4,,,,5,0,5,5,2,,,,3,15,7,1,4,1,2,2,1,0.283644,3,4,3,4,4,4,4,3,2,4,4,4,4,4,3
14,21,188,46,1,4,11,A,3,2,70,1,2,,,2,,,,1,0,0,0,3,1,2,2,802,,,5,5,5,5,5,5,,,,4,5,,,0,3,,,,5,5,5,4,2,,,,1,1,4,0,3,1,2,1,1,0.283644,4,3,3,5,5,4,5,5,3,5,5,5,5,6,4
